Name,Price,Reviews,Size,Category,Rating
"Julian Bakery, Pro Granola, Vanilla Cinnamon Cluster, 1.22 lbs (555 g)",19.85,3082.0,555.0,grocery,4.1
"Celestial Seasonings, Fruit Tea Sampler, Herbal Tea, Caffeine Free, 5 Flavors, 18 Tea Bags, 1.4 oz (40 g)",5.43,6112.0,40.0,grocery,4.5
"YumEarth, Organic Fruit Snacks, Original , 10 Packs, 0.7 oz (19.8 g) Each",10.16,10272.0,19.8,grocery,4.6
"Cocomels, Organic, Coconut Milk Caramels, Sea Salt, 3.5 oz (100 g)",5.98,2005.0,100.0,grocery,4.7
"Edward & Sons, Coconut Milk Powder, 5.25 oz (150 g)",5.52,6540.0,150.0,grocery,4.5
"La Tourangelle, 100% Organic Extra Virgin Olive Oil, 25.4 fl oz (750 ml)",22.88,3160.0,,grocery,4.7
"Seapoint Farms, Dry Roasted Edamame, Sea Salt, 8 Snack Packs, 0.79 oz (22.5 g) Each",5.98,1824.0,22.5,grocery,4.4
"Made in Nature, Organic Dried Mangoes, Sweet & Tangy Supersnacks, 8 oz (227 g)",15.88,5293.0,227.0,grocery,4.4
"Endangered Species Chocolate, Almonds Sea Salt + Dark Chocolate, 72% Cocoa, 3 oz (85 g)",4.42,2470.0,85.0,grocery,4.5
"Snyder's, Pretzel Pieces, Hot Buffalo Wing, 8 oz (226.8 g)",4.12,1565.0,226.8,grocery,4.1
"Traditional Medicinals, Organic Chamomile with Lavender, Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g)",6.56,2157.0,24.0,grocery,4.6
"Simply Organic, Cayenne, 2.89 oz (82 g)",6.82,4291.0,82.0,grocery,4.8
"Made in Nature, Organic Dried Raisins, Plump & Rich Supersnacks, 9 oz (255 g)",6.8,6723.0,255.0,grocery,4.6
"St. Dalfour, Giant French Prunes, Pitted, 7 oz (200 g)",5.29,3283.0,200.0,grocery,4.8
"Chocolove, Hazelnuts in Milk Chocolate, 33% Cocoa, 3.2 oz (90 g)",4.59,3272.0,90.0,grocery,4.6
"Crown Prince Natural, Smoked Oysters, In Olive Oil, 3 oz (85 g)",4.38,1910.0,85.0,grocery,4.3
"SuperFat, Keto Cookie Bites, Chocolate Chip, 2.25 oz (64 g)",7.32,1340.0,64.0,grocery,4.2
"Bob's Red Mill, Organic Old Fashioned Rolled Oats, Whole Grain, 16 oz (454 g)",4.57,704.0,454.0,grocery,4.8
"Edward & Sons, Let's Do Organic, Organic Creamed Coconut, Unsweetened, 7 oz (200 g)",5.29,8685.0,200.0,grocery,4.7
"California Gold Nutrition, Organic Ground Paprika, 2.53 oz (71 g)",5.46,897.0,71.0,grocery,4.6
"Gaea, Greek, Extra Virgin Olive Oil, 17 fl oz (500 ml)",13.55,1486.0,,grocery,4.6
"Sir Kensington's, Avocado Oil Mayonnaise , 16 fl oz (473 ml)",12.05,1081.0,,grocery,4.5
"Made in Nature, Organic Dried Cranberries, Ripe & Ready Supersnacks, 5 oz (142 g)",7.48,2440.0,142.0,grocery,4.6
"Snyder's, Gluten Free Pretzel Sticks, 8 oz (226 g)",7.37,1162.0,226.0,grocery,4.7
"Sierra Fit, Protein Crisps, Peanut Butter, 12 Bars, 1.98 oz (56 g) Each",35.89,295.0,56.0,grocery,4.5
"Matcha Road, Matcha + Vitamin C,  Superfood Drink Mix, Dragonfruit, 10 Packets, 0.18 oz (5 g) Each",14.05,493.0,5.0,grocery,4.2
"Made in Nature, Organic Dried Smyrna Figs, Soft & Sultry Supersnacks, 7 oz (198 g)",7.48,2838.0,198.0,grocery,4.5
"Happy Family Organics,  Clearly Crafted, Oats & Quinoa Baby Cereal, 7 oz (198 g)",5.89,1527.0,198.0,grocery,4.7
"Peanut Butter & Co., Crunch Time, Peanut Butter Spread, 16 oz (454 g)",8.17,13341.0,454.0,grocery,4.7
"Walden Farms, Maple Walnut Syrup, 12 fl oz (355 ml)",7.18,655.0,,grocery,4.6
"Edward & Sons, Not-Chick'n, Bouillon Cubes, 8 Cubes",3.41,3782.0,,grocery,4.6
"Mount Hagen, Organic Fairtrade Coffee, Instant, 3.53 oz (100 g)",13.35,3045.0,100.0,grocery,4.5
"Gerber, Probiotic Oatmeal Cereal, Peach Apple, 8 oz (227 g)",6.67,789.0,227.0,grocery,4.8
"Annie's Homegrown, Macaroni & Cheese, Shells & White Cheddar, 6 oz (170 g)",3.77,746.0,170.0,grocery,4.5
"Starwest Botanicals, Turmeric Root Powder Organic, 1 lb (453.6 g)",14.26,3661.0,453.6,grocery,4.8
"Traditional Medicinals, Organic Throat Coat, Original with Slippery Elm, Caffeine Free, 16 Wrapped Tea Bags, 1.13 oz (32 g)",6.56,1101.0,32.0,grocery,4.5
"Stoneridge Orchards, Berry Mix, Whole Dried Mixed Berries, 5 oz (142 g)",4.95,2743.0,142.0,grocery,4.5
"Harney & Sons, Fine Teas, Paris Tea, 20 Tea Sachets, 1.4 oz (40 g)",14.94,3397.0,40.0,grocery,4.5
"Edward & Sons, Let's Do Organic, 100% Organic Unsweetened Coconut Flakes, 7 oz (200 g)",4.2,9670.0,200.0,grocery,4.7
"Simple Mills, Almond Flour Crackers, Sun-Dried Tomato & Basil, 4.25 oz (120 g)",7.46,1383.0,120.0,grocery,4.5
"Primal Kitchen, Avocado Oil, 16.9 fl oz (500 ml)",18.37,2485.0,,grocery,4.7
"Primal Kitchen, Mayo with Avocado Oil, 12 fl oz (355 ml)",14.12,1631.0,,grocery,4.3
"Wisdom Natural, SweetLeaf, Natural Stevia Sweetner, 70 Packets, 2.5 oz",8.58,4072.0,,grocery,4.3
"Lakanto, Monkfruit Sweetener with Erythritol, Classic, 16 oz (454 g)",16.3,4240.0,454.0,grocery,4.7
"Celestial Seasonings, Herbal Tea, Bengal Spice, Caffeine Free, 20 Tea Bags, 1.7 oz (47 g)",5.43,1616.0,47.0,grocery,4.6
"General Mills, Honey Nut Cheerios, 10.8 oz (306 g)",8.24,2107.0,306.0,grocery,4.6
"Gerber, Organic Oatmeal Cereal, Banana , 8 oz (227 g)",7.63,1065.0,227.0,grocery,4.7
"Simply Organic, Parsley, 0.26 oz (7 g)",5.57,3679.0,7.0,grocery,4.6
"Atkins, Endulge, Chocolate Coconut Bar, 5 Bars, 1.41 oz (40 g) Each",12.61,6204.0,40.0,grocery,4.4
"Edward & Sons, Garden Veggie, Bouillon Cubes, 8 Cubes",3.41,2636.0,,grocery,4.7
"Nutiva, Organic Coconut Oil, Virgin, 14 fl oz (414 ml)",11.97,16521.0,,grocery,4.8
"SuperFat, Keto Cookie Bites, Chocolate Chip, 2.25 oz (64 g)",7.32,1340.0,64.0,grocery,4.2
"La Tourangelle, 100% Organic Extra Virgin Olive Oil, 25.4 fl oz (750 ml)",22.88,3160.0,,grocery,4.7
"Traditional Medicinals, Organic Chamomile with Lavender, Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g)",6.56,2157.0,24.0,grocery,4.6
"Walden Farms, Chocolate Syrup, 12 oz (355 g)",7.36,2081.0,355.0,grocery,3.7
"Madhava Natural Sweeteners, Clean & Simple, Simpla Zero Calorie, Allulose Sweetener, 12 oz (340 g)",12.75,1022.0,340.0,grocery,4.6
"Almondina, The Original Almond Biscuits, 4 oz (113 g)",5.13,3336.0,113.0,grocery,4.4
"ChocZero, White Chocolate Peanut Butter Cups, 3 oz",9.35,336.0,,grocery,4.5
"MaraNatha, Organic Peanut Butter, Creamy, 16 oz (454 g)",10.6,1874.0,454.0,grocery,4.7
"Sheila G's, Brownie Brittle, Gluten-Free, Chocolate Chip, 5 oz (142 g)",6.37,1045.0,142.0,grocery,4.5
"Kettle Foods, Organic Potato Chips, Salt and Fresh Ground Pepper, 5 oz (142 g)",5.45,1333.0,142.0,grocery,4.4
"Daelmans, Stroopwafels, Caramel, 8 Waffles, 8.11 oz (230 g)",6.04,2722.0,230.0,grocery,4.6
"Simple Mills, Almond Flour Crackers, Rosemary & Sea Salt, 4.25 oz (120 g)",7.46,1527.0,120.0,grocery,4.4
"The Spice Lab, Himalayan Pink Salt, Fine Grain, 1 lb (453 g)",4.54,1647.0,453.0,grocery,4.8
"Happy Family Organics, Clearly Crafted, Oatmeal Baby Cereal, 7 oz (198 g) ",5.89,514.0,198.0,grocery,4.6
"21st Century, Herbal Slimming Tea, Cranraspberry, Caffeine Free, 24 Tea Bags, 1.7 oz (48 g)",5.2,2189.0,48.0,grocery,4.3
"La Tourangelle, Expeller-Pressed Grapeseed Oil, 16.9 fl oz (500 ml)",13.08,6058.0,,grocery,4.8
"Popchips, Potato Chips, Sea Salt, 5 oz (142 g)",5.95,1626.0,142.0,grocery,4.3
"Kitchens of India, Paste For Tikka Masala, Concentrate For Sauce, Medium, 3.5 oz (100 g)",2.84,1733.0,100.0,grocery,4.5
"Kettle Foods, Potato Chips, White Cheddar, 5 oz (141 g)",5.45,5116.0,141.0,grocery,4.4
"Stoneridge Orchards, Strawberries, Whole Dried Strawberries, 4 oz (113 g)",4.95,1948.0,113.0,grocery,4.5
"Garden of Eatin', Corn Tortilla Chips, Blue Chips, 16 oz (453 g)",10.03,4420.0,453.0,grocery,4.5
"Made in Nature, Organic Dried Raisins, Plump & Rich Supersnacks, 9 oz (255 g)",6.8,6723.0,255.0,grocery,4.6
"Wholesome, Organic Stevia, Zero Calorie Sweetener Blend, 75 Individual Packets, 2.65 oz (75 g)",6.44,1829.0,75.0,grocery,4.3
"Kettle Foods, Krinkle Cut Potato Chips, Dill Pickle, 5 oz (141 g)",5.45,1413.0,141.0,grocery,4.4
"Edward & Sons, Exotic Rice Toast, Whole Grain Crackers, Purple Rice & Black Sesame, 2.25 oz (65 g)",3.37,1597.0,65.0,grocery,4.6
"Late July, Organic Mini Bite Size Sandwich Crackers, Cheddar Cheese, 5 oz (142 g)",6.24,2019.0,142.0,grocery,4.4
"Mary's Gone Crackers, Original Crackers, 6.5 oz (184 g)",6.4,1517.0,184.0,grocery,4.4
"YumEarth, Organic Vitamin C Drops, Citrus Grove, 3.3 oz (93.5 g)",4.3,5633.0,93.5,grocery,4.8
"Stoneridge Orchards, Blueberries, Whole Dried Blueberries, 1.75 oz (49.6 g)",2.84,1662.0,49.6,grocery,4.6
"Simple Mills, Almond Flour Crackers, Rosemary & Sea Salt, 4.25 oz (120 g)",7.46,1527.0,120.0,grocery,4.4
"Made in Nature, Organic Dried Apricots, In The Buff Supersnacks, 6 oz (170 g)",7.48,1654.0,170.0,grocery,4.4
"Eden Foods, Organic, Spicy Pumpkin Dry Roasted Seeds, 4 oz (113 g)",4.17,1536.0,113.0,grocery,4.5
"La Tourangelle, Expeller-Pressed Grapeseed Oil, 16.9 fl oz (500 ml)",13.08,6058.0,,grocery,4.8
"Simply Organic, Curry Powder, 3.00 oz (85 g)",7.43,4226.0,85.0,grocery,4.7
"Yogi Tea, Stomach Ease, 16 Tea Bags, 1.02 oz (29 g)",5.75,1734.0,29.0,grocery,4.4
"Snyder's, Snaps Pretzels, 9 oz (255.2 g)",4.2,1040.0,255.2,grocery,4.5
"Annie's Homegrown, Organic Bunny Grahams, Chocolate, 7.5 oz (213 g)",6.93,1254.0,213.0,grocery,4.6
"Think !, High Protein Bars, Brownie Crunch, 10 Bars, 2.1 oz (60 g) Each ",31.63,3571.0,60.0,grocery,4.3
"Edward & Sons, Let's Do Organic, 100% Organic Unsweetened Shredded Coconut, 8 oz (227 g)",4.81,2825.0,227.0,grocery,4.9
"Popchips, Potato Chips, Crazy Hot, 5 oz (142 g)",5.49,2280.0,142.0,grocery,4.3
"YumEarth, Organic Strawberry Pops, Strawberry Smash, 14 Pops, 3.1 oz (87 g)",4.3,5830.0,87.0,grocery,4.9
"Chocolove, Ruby Cacao Bar, 34% Cocoa, 3.1 oz (87 g)",4.59,2207.0,87.0,grocery,4.5
"Jovial, Brown Rice Pasta, Spaghetti, 12 oz (340 g)",6.88,1402.0,340.0,grocery,4.6
"Simply Organic, Madagascar Vanilla, Non-Alcoholic Flavoring, Farm Grown , 2 fl oz (59 ml)",16.24,6879.0,,grocery,4.6
"Seapoint Farms, Organic Edamame Fettuccine, 7.05 oz (200 g)",4.81,939.0,200.0,grocery,4.3
"Nature's Path, Love Crunch, Double Chocolate Chunk, 11.5 oz (325 g)",7.79,1199.0,325.0,grocery,4.7
"Now Foods, Real Food, Macadamia Nuts, Dry Roasted, Salted, 9 oz (255 g)",20.42,2834.0,255.0,grocery,4.5
"ChocZero, White Chocolate Chips, 7 oz",9.35,848.0,,grocery,4.6
"Mount Hagen, Organic Fairtrade Coffee, Instant, 3.53 oz (100 g)",13.35,3045.0,100.0,grocery,4.5
"Natierra, Organic Freeze-Dried, Raspberries, 1.3 oz (37 g)",8.6,952.0,37.0,grocery,4.4
"Endangered Species Chocolate, Forest Mint + Dark Chocolate, 72% Cocoa, 3 oz (85 g)",4.42,1277.0,85.0,grocery,4.4
"California Gold Nutrition, Foods, Mocha Nut Chewy Granola Bars, 12 Bars, 1.4 oz (40 g) Each",11.71,2120.0,40.0,grocery,4.5
"Edward & Sons, Baked Whole Grain Brown Rice Snaps, Tamari Seaweed, 3.5 oz (100 g)",4.49,2047.0,100.0,grocery,4.5
"Atkins, Endulge, Chocolate Caramel Mousse Bar, 5 Bars, 1.2 oz (34 g) Per Bar",12.61,4172.0,34.0,grocery,4.4
"Equal Exchange, Organic Dark Chocolate, Total Eclipse, 92% Cacao, 2.8 oz (80 g)",4.67,1535.0,80.0,grocery,4.6
"Natierra, Organic Freeze-Dried, Strawberries, 1.2 oz (34 g)",8.6,1396.0,34.0,grocery,4.5
"Quest Nutrition, Protein Cookie, Double Chocolate Chip, 12 Pack, 2.08 oz (59 g) Each",45.82,1384.0,59.0,grocery,4.3
"Yogi Tea, Chai Rooibos, Caffeine Free, 16 Tea Bags, 1.27 oz (36 g)",5.75,2285.0,36.0,grocery,4.6
"Simply Organic, Herbes De Provence, 1.00 oz (28 g)",7.05,2447.0,28.0,grocery,4.8
"Stoneridge Orchards, Berry Mix, 1.75 oz (49.6 g)",2.84,311.0,49.6,grocery,4.4
"Peanut Butter & Co., Crunch Time, Peanut Butter Spread, 16 oz (454 g)",8.17,13341.0,454.0,grocery,4.7
"Stash Tea, Black Tea, Double Bergamot Earl Grey, 18 Tea Bags, 1.1 oz (33 g)",4.54,1457.0,33.0,grocery,4.5
"Walden Farms, Thousand Island Dressing, 12 fl oz (355 ml)",7.36,1566.0,,grocery,4.2
"Popchips, Potato Chips, Sour Cream & Onion, 5 oz (142 g)",6.07,2576.0,142.0,grocery,4.3
"Mariani Dried Fruit, Family, Probiotic Prunes, 7 oz (198 g)",3.92,649.0,198.0,grocery,4.7
"Kettle Foods, Organic Potato Chips, Country Style Barbeque, 5 oz (142 g)",5.45,1336.0,142.0,grocery,4.4
"Traditional Medicinals, Herbal Teas, Organic Dandelion Leaf & Root Tea, Naturally Caffeine Free, 16 Wrapped Tea Bags, .99 oz (28 g)",6.56,1262.0,28.0,grocery,4.6
"Bob's Red Mill, Instant Rolled Oats, Whole Grain, 16 oz (454 g)",3.8,257.0,454.0,grocery,4.7
"Bob's Red Mill, Honey Oat Granola, Gluten Free, 12 oz (340 g)",7.93,2245.0,340.0,grocery,4.5
"YumEarth, Organic Fruit Snacks, Tropical, 10 Packs, 0.62 oz (17.6 g) Each",10.16,5109.0,17.6,grocery,4.7
"Simply Organic, Organic Guacamole Mix, 4 oz (113 g)",3.63,1011.0,113.0,grocery,4.3
"California Gold Nutrition, Foods, Caramel & Almond Bars, 12 Bars, 1.4 oz (40 g) Each",23.41,2142.0,40.0,grocery,4.7
"Whisps, Cheddar Cheese Crisps,  2.12 oz (60 g)",5.27,781.0,60.0,grocery,4.2
"Stoneridge Orchards, Blueberries, Whole Dried Blueberries, 4 oz (113 g)",4.95,1662.0,113.0,grocery,4.6
"Simply Organic, Basil, 0.54 oz (15 g)",6.08,3744.0,15.0,grocery,4.7
"Mary's Gone Crackers, Real Thin Crackers, Sea Salt, 5 oz (142 g)",5.87,574.0,142.0,grocery,4.5
"Bob's Red Mill, Organic Tri-Color Quinoa, Whole Grain, 13 oz (369 g)",11.48,1431.0,369.0,grocery,4.7
"Annie's Homegrown, Macaroni & Classic Cheddar, 6 oz (170 g)",3.77,1253.0,170.0,grocery,4.4
"Walden Farms, Ketchup, 12 oz (340 g)",7.36,1323.0,340.0,grocery,4.0
"Celestial Seasonings, Herbal Tea, Country Peach Passion, Caffeine Free, 20 Tea Bags, 1.4 oz (41 g)",5.98,2839.0,41.0,grocery,4.6
"YumEarth, Gummy Bears, Assorted Flavors, 5 Snack Packs, 0.7 oz (19.8 g) Each",6.5,17341.0,19.8,grocery,4.7
"Sheila G's, Brownie Brittle, Gluten-Free, Chocolate Chip, 5 oz (142 g)",6.37,1045.0,142.0,grocery,4.5
"Yogi Tea, Lemon Ginger, Caffeine Free, 16 Tea Bags, 1.27 oz (36 g)",5.75,2864.0,36.0,grocery,4.4
"Now Foods, Real Food, Raw Almonds, Unsalted, 16 oz (454 g)",12.51,3484.0,454.0,grocery,4.6
"Now Foods, Real Food, Raw Brazil Nuts, Whole, Unsalted, 12 oz (340 g)",14.29,2769.0,340.0,grocery,4.5
"The Spice Lab, Himalayan Pink Salt, Fine Grain, 1 lb (453 g)",4.54,1647.0,453.0,grocery,4.8
"Natural Simply Delish, Natural Jel Dessert, Raspberry, 0.7 oz (20 g)",3.96,609.0,20.0,grocery,4.4
"Now Foods, Real Food, Raw Pumpkin Seeds, Unsalted, 16 oz (454 g)",9.96,3517.0,454.0,grocery,4.6
"Endangered Species Chocolate, Caramel Sea Salt + Dark Chocolate, 60% Cocoa, 3 oz (85 g)",4.42,1285.0,85.0,grocery,4.6
"Now Foods, Real Food, Organic Maple Syrup, Grade A, Dark Color, 32 fl oz (946 ml)",35.58,12608.0,,grocery,4.7
"Sahale Snacks, Glazed Mix, Honey Almonds, 4 oz (113 g)",8.16,1224.0,113.0,grocery,4.4
"Tazo Teas, Organic Chai, Black Tea, 20 Tea Bags, 1.9 oz (54 g)",8.74,2002.0,54.0,grocery,4.5
"Twinings, Assorted Herbal Teas, Variety Pack, Caffeine Free, 20 Tea Bags, 1.23 oz (34 g)",5.58,4555.0,34.0,grocery,4.6
"Kettle Foods, Organic Potato Chips, Salt and Fresh Ground Pepper, 5 oz (142 g)",5.45,1333.0,142.0,grocery,4.4
"Frontier Natural Products, Organic Cajun Seasoning, Louisiana Flavor, 2.08 oz (59 g)",6.79,1945.0,59.0,grocery,4.6
"NuNaturals, Oat Fiber, 1 lb (454 g)",9.97,2282.0,454.0,grocery,4.5
"Quinn Popcorn, Pretzel Nuggets, Dark Chocolate'y Peanut Filled, 6.5 oz (184 g)",8.51,692.0,184.0,grocery,3.3
"ChocZero, Dark Chocolate with Sea Salt, Almond, Sugar Free, 6 Mini Pack, 1 oz Each",10.91,638.0,,grocery,4.7
"Cocomels, Coconut Milk Caramels, Sugar Free, Original, 2.75 oz (78 g)",5.99,273.0,78.0,grocery,4.7
"Gaea, Green & Fruity, Extra Virgin Olive Oil, 17 fl oz (500 ml)",15.27,1689.0,,grocery,4.7
"Wholesome, Allulose, Zero Calorie Sweetener, 12 oz (340 g)",11.34,457.0,340.0,grocery,4.8
"Endangered Species Chocolate, Oat Milk Rice Crisp + Dark Chocolate, 55% Cocoa, 3 oz (85 g)",4.42,283.0,85.0,grocery,4.4
"4th & Heart, Ghee Clarified Butter, Grass Fed, Original Recipe, 16 oz (454 g)",27.14,4881.0,454.0,grocery,4.8
"La Tourangelle, Delicate Avocado Oil, 25.4 fl oz (750 ml)",31.91,2477.0,,grocery,4.8
"Made in Nature, Organic Dried Raisins, Plump & Rich Supersnacks, 6 Pack, 1.5 oz (43 g) Each",5.38,6723.0,43.0,grocery,4.6
"Twinings, Black Tea Variety Pack, 20 Tea Bags, 1.41 oz (40 g)",6.13,3102.0,40.0,grocery,4.7
"Kettle Foods, Potato Chips, Pepperoncini, 5 oz (142 g)",5.45,1114.0,142.0,grocery,4.4
"Ty Ling, Fortune Cookies, 15 Individually Wrapped",3.57,119.0,,grocery,4.4
"Now Foods, Real Food, Erythritol, 2.5 lbs (1,134 g)",19.91,9872.0,134.0,grocery,4.6
"iHerb Goods, Ceramic Mug with Wood Lid, 1 Mug",3.12,15058.0,,grocery,4.8
"Bob's Red Mill, Pancake Mix, Gluten Free, 24 oz (680 g)",8.24,2649.0,680.0,grocery,4.7
"Sahale Snacks, Glazed Mix, Tangerine Vanilla Cashew-Macadamia, 4 oz (113 g)",8.16,1330.0,113.0,grocery,4.5
"Gaea, Greek Olives, Pitted Mixed Olives, Green, Black & Brunettes, 5.3 oz (150 g)",5.11,521.0,150.0,grocery,4.5
"Jovial, 100% Organic Brown Rice Pasta, Fusilli, 12 oz (340 g)",6.88,1079.0,340.0,grocery,4.7
"FlapJacked, Pancake and Baking Mix, Gluten-Free, Buttermilk, 24 oz (680 g)",18.43,1692.0,680.0,grocery,4.4
"SuperFat, Keto Cookie Bites, Peanut Butter Chocolate Chip, 2.25 oz (64 g)",7.32,1034.0,64.0,grocery,4.3
"Now Foods, Living Now, Organic Quinoa Penne, 8 oz (227 g)",7.1,1442.0,227.0,grocery,4.6
"Popchips, Potato Chips, Sea Salt, 5 oz (142 g)",5.95,1626.0,142.0,grocery,4.3
"ChocZero, Dark Chocolate With Sea Salt, Hazelnut, Sugar Free, 6 Mini Pack, 1 oz Each",10.91,1031.0,,grocery,4.6
"YumEarth, Organic Giggles, 5 oz (142 g)",7.28,977.0,142.0,grocery,4.7
"Peanut Butter & Co., Peanut Butter Spread, White Chocolate Wonderful, 16 oz (454 g)",8.5,5941.0,454.0,grocery,4.7
"YumEarth, Organic Pops, Vitamin C, 68 oz (1,928 g)",62.32,5418.0,928.0,grocery,4.9
"Now Foods, Real Food, Organic Almond Flour, Superfine, 16 oz (454 g)",18.56,520.0,454.0,grocery,4.7
"Sahale Snacks, Glazed Mix, Tangerine Vanilla Cashew-Macadamia, 4 oz (113 g)",8.16,1330.0,113.0,grocery,4.5
"Simply Organic, Cumin, 2.31 oz (65 g)",7.3,1631.0,65.0,grocery,4.7
"Now Foods, Living Now, Organic Quinoa Penne, 8 oz (227 g)",7.1,1442.0,227.0,grocery,4.6
"YumEarth, Organic Hard Candies, Favorite Fruits, 3.3 oz (93.6 g)",4.3,9034.0,93.6,grocery,4.8
"Crown Prince Natural, Whole Oysters, Packed In Water, 8 oz (226 g)",5.41,1402.0,226.0,grocery,4.2
"Bob's Red Mill, Wheat Germ,  12 oz (340 g)",3.8,194.0,340.0,grocery,4.7
"La Tourangelle, Toasted Sesame Oil, 16.9 fl oz (500 ml)",14.27,3163.0,,grocery,4.8
"4th & Heart, Ghee Clarified Butter, Grass-Fed, Original Recipe, 9 oz (255 g)",16.3,4881.0,255.0,grocery,4.8
"California Gold Nutrition, Organic Garlic Powder, 2.25 oz (63 g)",7.8,1370.0,63.0,grocery,4.5
"Mary's Gone Crackers, Original Crackers, 6.5 oz (184 g)",6.4,1517.0,184.0,grocery,4.4
"Traditional Medicinals, Organic Chamomile, Caffeine Free, 16 Wrapped Tea Bags, .74 oz (20.8 g)",6.56,865.0,20.8,grocery,4.7
"La Tourangelle, Infused Basil Oil, 8.45 fl oz (250 ml)",10.71,4174.0,,grocery,4.9
"Walden Farms, Thousand Island Dressing, 12 fl oz (355 ml)",7.36,1566.0,,grocery,4.2
"Stash Tea, Black Tea, Double Bergamot Earl Grey, 18 Tea Bags, 1.1 oz (33 g)",4.54,1457.0,33.0,grocery,4.5
"Enjoy Life Foods, Light & Airy Lentil Chips, Dill & Sour Cream Flavor, 4 oz (113 g)",6.23,1170.0,113.0,grocery,4.4
"McCormick, Pure Vanilla Extract, 1 fl oz (29 ml)",7.51,929.0,,grocery,4.4
"Now Foods, Real Food, Honey Roasted Pecans, 8 oz (227 g)",17.21,728.0,227.0,grocery,4.7
"Twinings, Herbal Tea, Nightly Calm, Caffeine Free, 20 Tea Bags, 1.02 oz (29g)",6.13,1807.0,,grocery,4.7
"YumEarth, Gummy Bears, Assorted Flavors, 5 Snack Packs, 0.7 oz (19.8 g) Each",6.5,17341.0,19.8,grocery,4.7
"Nutiva, Organic, Coconut Manna, Pureed Coconut, 15 oz (425 g)",13.8,5532.0,425.0,grocery,4.6
"Julian Bakery, Pro Granola, Vanilla Cluster, 17.9 oz (510 g)",21.83,922.0,510.0,grocery,3.8
"Bob's Red Mill, Apple Blueberry Granola, Gluten Free, 12 oz (340 g)",7.93,1387.0,340.0,grocery,4.5
"Dang, Coconut Chips, Original Recipe, 3.17 oz (90 g)",6.62,2794.0,90.0,grocery,4.7
"Primal Kitchen,  Chipotle Lime Mayonnaise with Avocado Oil, 12 fl oz (355 ml)",13.41,737.0,,grocery,4.3
"Dang, Coconut Chips, Caramel Sea Salt, 3.17 oz (90 g)",6.62,2337.0,90.0,grocery,4.7
"Chocolove, Coffee Crunch in Dark Chocolate, 55% Cocoa, 3.2 oz (90 g)",4.59,1306.0,90.0,grocery,4.5
"Nutiva, Organic Coconut Oil, Virgin, 54 fl oz (1.6 L)",35.4,16521.0,,grocery,4.8
"Julian Bakery, Pro Granola, Vanilla Cinnamon Cluster, 1.22 lbs (555 g)",19.85,3082.0,555.0,grocery,4.1
"Simply Organic, Crushed Red Pepper, 1.59 oz (45 g)",6.69,2214.0,45.0,grocery,4.6
"BNRG, Power Crunch Protein Energy Bar, Triple Chocolate, 12 Bars, 1.4 oz (40 g) Each",32.09,3140.0,40.0,grocery,4.5
"Bob's Red Mill, Old Fashioned Rolled Oats, Whole Grain, 32 oz (907 g)",6.96,652.0,907.0,grocery,4.7
"Simply Organic, Oregano, 0.75 oz (21 g)",6.36,3192.0,21.0,grocery,4.8
"Daelmans, Stroopwafels, Honey, 8 Waffles, 8.11 oz (230 g)",6.04,966.0,230.0,grocery,4.5
"Lakanto, Maple Flavored Syrup, 13 fl oz (384 ml)",12.75,1244.0,,grocery,4.3
"Yogi Tea, Purely Peppermint, Caffeine Free, 16 Tea Bags, .85 oz (24 g)",5.75,920.0,24.0,grocery,4.7
"Daelmans, Mini Stroopwafels, Chocolate Caramel, 5.29 oz (150 g)",5.37,832.0,150.0,grocery,4.5
"Dandy Blend, Instant Herbal Beverage with Dandelion, Caffeine Free, 7.05 oz (200 g)",16.06,4317.0,200.0,grocery,4.8
"Celestial Seasonings, Herbal Tea, Sleepytime, Caffeine Free, 40 Tea Bags, 2.1 oz (59 g)",8.19,5896.0,59.0,grocery,4.7
"Fini Modena, Reduction of Balsamic Vinegar of Modena, 8.45 fl oz (250 ml)",10.4,2338.0,,grocery,4.7
"Harney & Sons, Earl Grey Imperial, Black Tea with Bergamot, 30 Sachets, 2.35 oz (66 g) Each",16.23,827.0,66.0,grocery,4.7
"Reese, Flat Fillets of Anchovies, in Pure Olive Oil, 2 oz (56 g)",2.84,434.0,56.0,grocery,4.3
"YumEarth, Organic Pops, Assorted Flavors, 20 Pops, 4.2 oz (119.1 g)",6.74,88081.0,119.1,grocery,4.8
"Xlear, Spry Gems, Mints, Spearmint , 40 Count, 25 g",3.12,503.0,25.0,grocery,4.3
"Gerber, Organic Oatmeal Cereal, Millet Quinoa, 8 oz (227 g)",7.63,2183.0,227.0,grocery,4.7
"YumEarth, Organic Licorice, Black, 5 oz (142 g)",6.5,1304.0,142.0,grocery,4.3
"Cascadian Farm, Organic Chewy Granola Bars, Dark Chocolate Chip, 6 Bars, 1.2 oz (35 g) Each",7.55,472.0,35.0,grocery,4.4
"Seapoint Farms, Organic Edamame Fettuccine, 7.05 oz (200 g)",4.81,939.0,200.0,grocery,4.3
"Traditional Medicinals, Organic Nighty Night,  Original with Passionflower, Caffeine Free, 16 Wrapped Tea Bags, .85 oz (24 g)",6.56,1744.0,24.0,grocery,4.3
